,State,Abbreviation,Number,Summary,Bill Type,Date,Status,Erin Reed's State Risk,URL,Sponsors,Bill Title,Bill Intent
399,US,US,SB435,Ensuring Military Readiness Act of 2023,Military Service Ban,2/15/2023,Read twice and referred to the Committee on Armed Services.,Low,https://legiscan.com/US/bill/SB435/2023,"Marco Rubio, Marsha Blackburn, Ted Budd, Tommy Tuberville, Mike Braun",A bill to provide requirements related to the eligibility of individuals who identify as transgender from serving in the Armed Forces.,WE WILL CIRCUMSCRIBE THE SPACES YOU WALK IN
400,US,US,SB457,Protecting Our Kids from Child Abuse Act,Gender Affirming Care Ban,2/15/2023,Read twice and referred to the Committee on the Judiciary.,Low,https://legiscan.com/US/bill/SB457/2023,"Josh Hawley, Ted Cruz",A bill to establish a Federal tort against pediatric gender clinics and other entities pushing gender-transition procedures that cause bodily injury to children or harm the mental health of children.,WE WILL TAKE YOUR BODY FROM YOU
401,US,US,SB635,Protecting Minors from Medical Malpractice Act of 2023,Gender Affirming Care Ban,3/2/2023,Read twice and referred to the Committee on the Judiciary.,Low,https://legiscan.com/US/bill/SB635/2023,"Tom Cotton, Mike Braun, Ted Cruz, Steve Daines, James Lankford, Markwayne Mullin, Marco Rubio, J.D. Vance",A bill to protect children from medical malpractice in the form of gender transition procedures.,WE WILL TAKE YOUR BODY FROM YOU
402,US,US,SR53,A resolution establishing a Women's Bill of Rights to reaffirm legal protections afforded to women under Federal law.,Anti-LGBTQ Resolution,2/9/2023,Referred to the Committee on the Judiciary. (text: CR S331),Low,https://legiscan.com/US/bill/SR53/2023,"Cindy Hyde-Smith, Marco Rubio, Ted Cruz, Cynthia Lummis, Mike Lee, Katie Boyd Britt",A resolution establishing a Women's Bill of Rights to reaffirm legal protections afforded to women under Federal law.,YOU DO NOT EXIST
403,US,US,HB1064,Ensuring Military Readiness Act of 2023,Military Service Ban,2023-02-17,Referred to the House Committee on Armed Services.,Low,https://legiscan.com/US/bill/HB1064/2023,Jim Banks,To provide requirements related to the eligibility of transgender individuals from serving in the Armed Forces.,WE WILL CIRCUMSCRIBE THE SPACES YOU WALK IN
404,US,US,HB1112,Ensuring Military Readiness Act of 2023,Military Service Ban,2023-02-21,Referred to the House Committee on Armed Services.,Low,https://legiscan.com/US/bill/HB1112/2023,"Jim Banks, Mary Miller, Lauren Boebert, Ryan Zinke",To provide requirements related to the eligibility of individuals who identify as transgender from serving in the Armed Forces.,WE WILL CIRCUMSCRIBE THE SPACES YOU WALK IN
405,US,US,HB1399,"To amend chapter 110 of title 18, United States Code, to prohibit gender affirming care on minors, and for other purposes.",Gender Affirming Care Ban,2023-03-07,"Referred to the Committee on the Judiciary, and in addition to the Committees on Ways and Means, Energy and Commerce, and Education and the Workforce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",Low,https://legiscan.com/US/bill/HB1399/2023,"Marjorie Greene, Mary Miller, Paul Gosar, Lance Gooden, Glenn Grothman, Jeff Duncan, Anna Luna, Diana Harshbarger, Ralph Norman, Troy Nehls, Robert Good, Kevin Hern, Matt Rosendale, Brian Babin, Doug Lamborn, Clay Higgins, Greg Steube, Harriet Hageman, Debbie Lesko, Andy Biggs, Bill Posey, Richard McCormick, Randy Weber, Andrew Clyde","To amend chapter 110 of title 18, United States Code, to prohibit gender affirming care on minors, and for other purposes.",WE WILL TAKE YOUR BODY FROM YOU
406,US,US,HB5,Parents Bill of Rights Act,Don't Say Gay/Forced Outing,2023-03-23,Committee of the Whole House on the state of the Union rises leaving H.R. 5 as unfinished business.,Low,https://legiscan.com/US/bill/HB5/2023,"Julia Letlow, Steve Scalise, Tom Emmer, Elise Stefanik, Mike Johnson, Richard Hudson, Virginia Foxx, Mary Miller, Scott Fitzgerald, Joe Wilson, Glenn Thompson, Glenn Grothman, Rick Allen, Jim Banks, Lloyd Smucker, Burgess Owens, Michelle Steel, Aaron Bean, Brandon Williams, Erin Houchin, Guy Reschenthaler, John Moolenaar, Dan Newhouse, Mariannette Miller-Meeks, Vern Buchanan, Clay Higgins, Brad Finstad, Claudia Tenney, Scott DesJarlais, Patrick Fallon, Mike Kelly, Chuck Edwards, Tom Tiffany, Jerry Carl, Ken Calvert, David Valadao, Ashley Hinson, Ralph Norman, Mike Bost, Dan Meuser, Michael Waltz, David Kustoff, Mike Garcia, Brett Guthrie, Nancy Mace, Bryan Steil, Brad Wenstrup, John Rutherford, Garret Graves, Cathy McMorris Rodgers, Jeff Duncan, Max Miller, Tom McClintock, Dan Crenshaw, Alexander Mooney, Lance Gooden, Carlos Gimenez, Diana Harshbarger, Michael Guest, Ernest Gonzales, Bill Huizenga, Anna Luna, Troy Balderson, Robert Wittman, David Rouzer, Eric Crawford, Mike Ezell, Mike Carey, Kat Cammack, Ryan Zinke, Michael McCaul, John Joyce, Kevin Hern, Jake Ellzey, Harriet Hageman, Michael Lawler, Doug Lamborn, Ron Estes, Laurel Lee, Greg Steube, Jeff Van Drew, Randy Feenstra, Mario Diaz-Balart, Roger Williams, Anthony D'Esposito, Tracey Mann, Darin LaHood, Marjorie Greene, Christopher Smith, Lori Chavez-DeRemer, Nicole Malliotakis, Nicholas Langworthy, Larry Bucshon, Jacob Laturner, Robert Aderholt, Drew Ferguson, Bill Posey, Troy Nehls, Mark Amodei, Michelle Fischbach, Stephanie Bice, Doug LaMalfa, Earl Carter, James Baird, Nathaniel Moran, Andrew Ogles, Scott Franklin, Marcus Molinaro, Brian Babin, George Santos, Tim Walberg, Trent Kelly, Mark Green, Ben Cline, Lauren Boebert, Zachary Nunn, Pete Stauber, Michael Burgess, Derrick Van Orden, Dusty Johnson, Debbie Lesko, Wesley Hunt, Ronny Jackson",To ensure the rights of parents are honored and protected in the Nation's public schools.,WE WILL EMPOWER YOUR ENEMIES
407,US,US,HB985,Productivity Over Pronouns Act,Prohibition of federal funds for gender inclusive language,2023-02-10,Referred to the House Committee on Oversight and Accountability.,Low,https://legiscan.com/US/bill/HB985/2023,"Troy Nehls, Matt Gaetz, Lauren Boebert, Greg Steube","To prohibit the use of Federal funds in any program, project, or activity of any agency in the Executive Branch to provide principles, resources, or specific suggestions for gender neutral or inclusive language or inclusive communication principles to help inform an inclusive approach to carrying out any such program, project, and activity.",NO ONE WILL SEE YOU FOR WHO YOU ARE
408,Utah,UT,HB0132,Prohibiting Sex Transitioning Procedures on Minors,Gender Affirming Care Ban,3/3/2023,House/ filed in House file for bills not passed,Worst,https://legiscan.com/UT/bill/HB0132/2023,"Rex Shipp, Wayne Harper",Prohibiting Sex Transitioning Procedures on Minors,WE WILL TAKE YOUR BODY FROM YOU
409,Utah,UT,HB0329,Event Permit Notification Amendments,Drag Ban,3/3/2023,House/ filed in House file for bills not passed,Worst,https://legiscan.com/UT/bill/HB0329/2023,"Colin Jack, Evan Vickers",Event Permit Notification Amendments,YOUR PRESENCE IS A PERVERSION
410,Utah,UT,SB0283,"Study of Diversity, Equity, and Inclusion in Higher Education",DEI Prohibitation,3/3/2023,Senate/ filed in Senate file for bills not passed,Worst,https://legiscan.com/UT/bill/SB0283/2023,"John Johnson, Michael Petersen","Study of Diversity, Equity, and Inclusion in Higher Education",WE WILL SILENCE YOUR ALLIES
411,Utah,UT,SB0093,Birth Certificate Modifications,Birth Certificate Change Ban,3/23/2023,Governor Signed in Lieutenant Governor's office for filing,Worst,https://legiscan.com/UT/bill/SB0093/2023,"Daniel McCay, Brady Brammer",Birth Certificate Modifications,WE WILL DENY YOU YOUR NAME
412,Utah,UT,HB0228,Unprofessional Conduct Amendments,Conversion Therapy Legalization,3/22/2023,Governor Signed in Lieutenant Governor's office for filing,Worst,https://legiscan.com/UT/bill/HB0228/2023,"Michael Petersen, Curtis Bramble",Unprofessional Conduct Amendments,WE WILL TAKE YOUR MIND FROM YOU
413,Utah,UT,SB0016,Transgender Medical Treatments and Procedures Amendments,Gender Affirming Care Ban,2/1/2023,LFA/ fiscal note publicly available in Lieutenant Governor's office for filing,Worst,https://legiscan.com/UT/bill/SB0016/2023,"Michael Kennedy, Katy Hall",Transgender Medical Treatments and Procedures Amendments,WE WILL TAKE YOUR BODY FROM YOU
414,Utah,UT,SB0100,School Gender Identity Policies,Forced Outing by Schools,2/16/2023,Governor Signed in Lieutenant Governor's office for filing,Worst,https://legiscan.com/UT/bill/SB0100/2023,"Todd Weiler, Stephanie Gricius",School Gender Identity Policies,WE WILL DENY YOU YOUR NAME
415,Vermont,VT,H0183,An act relating to protecting health care providers’ rights of conscience,Legal Discrimination in Healthcare,2/7/2023,Read First Time and referred to the Committee on Health Care,Safest,https://legiscan.com/VT/bill/H0183/2023,"Mark Higley, Anne Donahue, Arthur Peterson, Terri Williams, Charles Wilson",An act relating to protecting health care providers’ rights of conscience,WE WILL TAKE YOUR BODY FROM YOU
416,Virginia,VA,HB1387,"K-12 schools/higher ed. institution; designation of interscholastic, etc., sports based on sex, etc.",Trans Sports Ban,2/16/2023,Passed by indefinitely in Education and Health (10-Y 5-N),High,https://legiscan.com/VA/bill/HB1387/2023,"Karen Greenhalgh, John McGuire, Jason Ballard, Emily Brewer, Kathy Byron, Ronnie Campbell, Tara Durant, James Edmunds, Hyland Fowler, Nicholas Freitas, Chris Head, Dave LaRock, Marie March, Chris Runion, Phillip Scott, Anne Ferrell Tata, Wendell Walker, Bill Wiley, Wren Williams, Thomas Wright","K-12 schools and institutions of higher education; designation of interscholastic, intercollegiate, intramural, and club athletic teams and sports based on biological sex; student participation in female teams or sports; civil cause of action. Requires each interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a public elementary or secondary school or by a public institution of higher education to be expressly designated as one of the following based on biological sex: (i) males, men, or boys; (ii) females, women, or girls; or (iii) coed or mixed if participation on such team or sport is open to both (a) males, men, or boys and (b) females, women, or girls. The bill requires identification of the student's biological sex on an athletics eligibility form signed by a licensed physician, nurse practitioner, or physician assistant to be submitted by any such student who desires to try out for or participate in an interscholastic, intercollegiate, intramural, or club athletic team or sport. The bill prohibits any such team or sport that is expressly designated for females, women, or girls from being open to students whose biological sex is male. The bill further prohibits any interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a public elementary or secondary school or a public institution of higher education from competing against any interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a private elementary or secondary school or private institution of higher education in the Commonwealth unless such private school or institution complies with the applicable provisions of the bill.  K-12 schools and institutions of higher education; designation of interscholastic, intercollegiate, intramural, and club athletic teams and sports based on biological sex; student participation in female teams or sports; civil cause of action. Requires each interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a public elementary or secondary school or by a public institution of higher education to be expressly designated as one of the following based on biological sex: (i) males, men, or boys; (ii) females, women, or girls; or (iii) coed or mixed if participation on such team or sport is open to both (a) males, men, or boys and (b) females, women, or girls. The bill requires identification of the student's biological sex on an athletics eligibility form signed by a licensed physician, nurse practitioner, or physician assistant to be submitted by any such student who desires to try out for or participate in an interscholastic, intercollegiate, intramural, or club athletic team or sport. The bill prohibits any such team or sport that is expressly designated for females, women, or girls from being open to students whose biological sex is male. The bill further prohibits any interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a public elementary or secondary school or a public institution of higher education from competing against any interscholastic, intercollegiate, intramural, or club athletic team or sport sponsored by a private elementary or secondary school or private institution of higher education in the Commonwealth unless such private school or institution complies with the applicable provisions of the bill.  The bill prohibits any government entity, licensing or accrediting organization, or athletic association or organization from entertaining a complaint, opening an investigation, or taking any other adverse action against public school or institution of higher education based on a violation of the provisions of the bill and creates a cause of action for any school or institution of higher education that suffers harm as a result of a violation of the bill. Finally, the bill creates a civil cause of action for any student that suffers harm as a result of a knowing violation of a provision of the bill by a school or institution or as a result of the student's reporting a violation of a provision of the bill by a school, institution, athletic association, or organization.",WE WILL SHUT YOU OUT OF PUBLIC LIFE
