State,Number,Summary,Bill Type,Date,Status,Erin Reed's State Risk,Notes,URL,Sponsors,Calendar,History,Manual Status,Change Hash,,,,,,,,,,,,,,,,,,,,,,,
Rhode Island,S0391,Fairness In Women's Sports Act,Trans Sports Ban,2/16/2023,"Introduced, referred to Senate Judiciary",Low,,https://legiscan.com/RI/bill/S0391/2023,Elaine Morgan,,"S 2023-02-16 Introduced, referred to Senate Judiciary",,68314e38b42792bcd254c5c25d1552ee,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,H3197,Parental Bill of Rights,Don't Say Gay/Forced Outing,2/21/2023,Member(s) request name added as sponsor: Vaughan,High,Allows parents to opt out of LGBTQ issues taught in schools. Less impactful than H3485 but impactful non the less,https://legiscan.com/SC/bill/H3197/2023,"James Burns, John Mccravy, Matthew Leber, William Chumley, Bill Taylor, Jordan Pace, Jay Kilmartin, Patrick Haddon, Thomas Beach, Rob Harris, Tom Hartnett, Roy Magnuson, Roger Nutt, Stewart Jones, Marvin Smith, Sylleste Davis, Brandon Cox, Melissa Oremus, Christopher Murphy, Gil Gatch, Robby Robbins, Gary Brewer, Doug Gilliam, Joseph Bustos, Kathy Landing, David Vaughan",,"H 2022-12-08 Prefiled, H 2022-12-08 Referred to Committee on Judiciary, H 2023-01-10 Introduced and read first time, H 2023-01-10 Referred to Committee on Judiciary, H 2023-01-11 Member(s) request name added as sponsor: Hartnett, H 2023-01-12 Member(s) request name added as sponsor: Magnuson, H 2023-01-17 Member(s) request name added as sponsor: Nutt, S.Jones, H 2023-01-18 Member(s) request name added as sponsor: M.M.Smith, Davis, B.L.Cox, H 2023-01-19 Member(s) request name added as sponsor: Oremus, H 2023-01-26 Member(s) request name added as sponsor: Murphy, Gatch, Robbins, Brewer, H 2023-01-31 Member(s) request name added as sponsor: Gilliam, Bustos, Landing, H 2023-02-21 Member(s) request name added as sponsor: Vaughan",,827bf7b417f69750cb4dc4bea682fe2a,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,H3485,Families' Rights and Responsibilities Act,Don't Say Gay/Forced Outing,2/7/2023,"Member(s) request name added as sponsor: Ligon, Guffey, Hixon, B.Newton, Forrest",High,Requires parental permissions to teach about LGBTQ issues in school. 21 representives have co-signed this bill. This bill is a major threat of passing,https://legiscan.com/SC/bill/H3485/2023,"Roy Magnuson, Robert May, Adam Morgan, James Burns, William Chumley, Bobby Cox, April Cromer, Patrick Haddon, Stewart Jones, Jay Kilmartin, Steven Long, Donald McCabe, Alan Morgan, David O'Neal, Melissa Oremus, Jordan Pace, Ashley Trantham, Joe White, Marvin Smith, Mark Willis, John Mccravy, Travis Moore, Roger Nutt, Anne Thayer, Richard Yow, Doug Gilliam, Thomas Pope, Matthew Leber, Brian Lawson, Rob Harris, Thomas Beach, Randy Ligon, Brandon Guffey, William Hixon, Brandon Newton, Cally Forrest",,"H 2022-12-08 Prefiled, H 2022-12-08 Referred to Committee on Judiciary, H 2023-01-10 Introduced and read first time, H 2023-01-10 Referred to Committee on Judiciary, H 2023-01-12 Member(s) request name added as sponsor: Beach, H 2023-02-07 Member(s) request name added as sponsor: Ligon, Guffey, Hixon, B.Newton, Forrest",,d57b9f79622b4979418f705284a9e7d0,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,H3551,South Carolina Vulnerable Child Compassion and Protection Act,Gender Affirming Care Ban,2/1/2023,Member(s) request name added as sponsor: Landing,High,Minor Healthcare ban. Absolutely Critical at the number of co-sponsors,https://legiscan.com/SC/bill/H3551/2023,"Stewart Jones, Adam Morgan, Doug Gilliam, Melissa Oremus, Ashley Trantham, April Cromer, Alan Morgan, John Mccravy, Bobby Cox, Steven Long, Roy Magnuson, James Burns, William Chumley, Robert May, Donald McCabe, Jay Kilmartin, Jordan Pace, David O'Neal, Thomas Beach, Joe White, Patrick Haddon, David Vaughan, Anne Thayer, Mark Willis, Marvin Smith, Matthew Leber, Daniel Gibson, Rob Harris, Brian Lawson, Christopher Wooten, Roger Nutt, Sylleste Davis, Kathy Landing",,"H 2022-12-15 Prefiled, H 2022-12-15 Referred to Committee on Judiciary, H 2023-01-10 Introduced and read first time, H 2023-01-10 Referred to Committee on Judiciary, H 2023-01-12 Member(s) request name added as sponsor: White, Davis, H 2023-02-01 Member(s) request name added as sponsor: Landing",,588b728fc144f7e3c9055f3ef74d5923,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,H3551,South Carolina Vulnerable Child Compassion and Protection Act,Gender Affirming Care Ban,2/1/2023,Member(s) request name added as sponsor: Landing,High,,https://legiscan.com/SC/bill/H3551/2023,"Stewart Jones, Adam Morgan, Doug Gilliam, Melissa Oremus, Ashley Trantham, April Cromer, Alan Morgan, John Mccravy, Bobby Cox, Steven Long, Roy Magnuson, James Burns, William Chumley, Robert May, Donald McCabe, Jay Kilmartin, Jordan Pace, David O'Neal, Thomas Beach, Joe White, Patrick Haddon, David Vaughan, Anne Thayer, Mark Willis, Marvin Smith, Matthew Leber, Daniel Gibson, Rob Harris, Brian Lawson, Christopher Wooten, Roger Nutt, Sylleste Davis, Kathy Landing",,"H 2022-12-15 Prefiled, H 2022-12-15 Referred to Committee on Judiciary, H 2023-01-10 Introduced and read first time, H 2023-01-10 Referred to Committee on Judiciary, H 2023-01-12 Member(s) request name added as sponsor: White, Davis, H 2023-02-01 Member(s) request name added as sponsor: Landing",,588b728fc144f7e3c9055f3ef74d5923,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,H3564,Eliminate Economic Boycotts Act,Anti-Boycotts Act,1/10/2023,"Referred to Committee on Labor, Commerce and Industry",High,Prohibits boycotting due to trans rights,https://legiscan.com/SC/bill/H3564/2023,"Doug Gilliam, James Burns",,"H 2022-12-15 Prefiled, H 2022-12-15 Referred to Committee on Labor, Commerce and Industry, H 2023-01-10 Introduced and read first time, H 2023-01-10 Referred to Committee on Labor, Commerce and Industry",,ac045efebd8a640a4b936c93c3bc5aef,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,H3565,State Pension Fiduciary Duty Act,Ban on Public Investment in ESG Funds,1/10/2023,Referred to Committee on Ways and Means,High,Bans public money from investing in funds that don't invest in companies that fail to provide gender affirming care,https://legiscan.com/SC/bill/H3565/2023,"Doug Gilliam, James Burns, Jordan Pace",,"H 2022-12-15 Prefiled, H 2022-12-15 Referred to Committee on Ways and Means, H 2023-01-10 Introduced and read first time, H 2023-01-10 Referred to Committee on Ways and Means",,624a1277a81100be901a9c4a3b854b53,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,H3611,Live and Let Live Act,Same-Sex Marriage Discrimination,1/11/2023,Referred to Committee on Judiciary,High,Legalizes discrimination for being gay or trans. ,https://legiscan.com/SC/bill/H3611/2023,Thomas Beach,,"H 2023-01-11 Introduced and read first time, H 2023-01-11 Referred to Committee on Judiciary",,f1fa744f7e0ac7da52c35150ebc6149e,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,H3616,Defense of Children's Innocence Act,Drag Ban,1/24/2023,Member(s) request name added as sponsor: Magnuson,High,Anti-drag bill. ,https://legiscan.com/SC/bill/H3616/2023,"Thomas Beach, Matthew Leber, April Cromer, David O'Neal, Jordan Pace, Rob Harris, Stewart Jones, Roy Magnuson",,"H 2023-01-11 Introduced and read first time, H 2023-01-11 Referred to Committee on Judiciary, H 2023-01-24 Member(s) request name added as sponsor: Magnuson",,ac8886f366660e9741e40b93c8a68aca,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,H3730,Millstone Act of 2023,Gender Affirming Care Ban,1/18/2023,Referred to Committee on Judiciary,High,Healthcare ban up to 26 years old. Copy of Oklahoma Millstone Act,https://legiscan.com/SC/bill/H3730/2023,"Thomas Beach, Stewart Jones",,"H 2023-01-18 Introduced and read first time, H 2023-01-18 Referred to Committee on Judiciary",,5a3b041da1aa2b4c1d602731e28fc179,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,H3827,SC Integrity in Education Act,Don't Say Gay/Forced Outing,1/26/2023,Referred to Committee on Education and Public Works,High,,https://legiscan.com/SC/bill/H3827/2023,"Marvin Smith, James Burns, Sylleste Davis",,"H 2023-01-26 Introduced and read first time, H 2023-01-26 Referred to Committee on Education and Public Works",,6497aa8789789956ff2792fe05038a86,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,S0234,Parents Bill of Rights,Don't Say Gay/Forced Outing,2/8/2023,Scrivener's error corrected,High,,https://legiscan.com/SC/bill/S0234/2023,"Dwight Loftis, Brian Adams, Lawrence Grooms, Sean Bennett, Rex Rice, Joshua Kimbrell, Thomas Davis",,"S 2022-11-30 Prefiled, S 2022-11-30 Referred to Committee on Family and Veterans' Services, S 2023-01-10 Introduced and read first time, S 2023-01-10 Referred to Committee on Family and Veterans' Services,  2023-02-08 Scrivener's error corrected",,af9ea65bfec45559910610393f3aaa1b,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,S0243,Gender reassignment,Gender Affirming Care Ban,1/10/2023,Referred to Committee on Medical Affairs,High,Minor healthcare ban. ,https://legiscan.com/SC/bill/S0243/2023,"Joshua Kimbrell, Brian Adams",,"S 2022-11-30 Prefiled, S 2022-11-30 Referred to Committee on Medical Affairs, S 2023-01-10 Introduced and read first time, S 2023-01-10 Referred to Committee on Medical Affairs",,59b3e382981857cc835c54787c87c247,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,S0274,Gender Reassignment Surgery,Gender Affirming Care Ban,2/9/2023,Scrivener's error corrected,High,HEALTHCARE BAN UP TO 21Y | BAN ON INFORMED CONSENT. ,https://legiscan.com/SC/bill/S0274/2023,Danny Verdin,,"S 2022-12-07 Prefiled, S 2022-12-07 Referred to Committee on Medical Affairs, S 2023-01-10 Introduced and read first time, S 2023-01-10 Referred to Committee on Medical Affairs,  2023-02-09 Scrivener's error corrected",,613f2f6755636d08d7795134c641ada1,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,S0276,Biological Sex Constitutional Amendment,Defining Trans People Out of the Law,1/10/2023,Referred to Committee on Judiciary,High,CONSTITUTIONAL AMENDMENT TO MAKE GENDER = AGAB. Joint Resolution,https://legiscan.com/SC/bill/S0276/2023,Danny Verdin,,"S 2022-12-07 Prefiled, S 2022-12-07 Referred to Committee on Judiciary, S 2023-01-10 Introduced and read first time, S 2023-01-10 Referred to Committee on Judiciary",,afed1f3eb44e05f1a2139b541244d7c4,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,S0332,Marriage Certificates,Forced Misgendering,1/10/2023,Referred to Committee on Judiciary,High,Forced misgendering on marriage certificates ,https://legiscan.com/SC/bill/S0332/2023,Michael Gambrell,,"S 2023-01-10 Introduced and read first time, S 2023-01-10 Referred to Committee on Judiciary",,af8554262316f2252b33d3753bef5e3a,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,S0364,Vital Statistics - Changes to Birth Certificates,Birth Certificate Change Ban,1/10/2023,Referred to Committee on Medical Affairs,High,Requires GRS for birth cert changes. ,https://legiscan.com/SC/bill/S0364/2023,Danny Verdin,,"S 2023-01-10 Introduced and read first time, S 2023-01-10 Referred to Committee on Medical Affairs",,6759405b96389d67e08e0c05afea0e10,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,S0424,SC Integrity in Education Act,Don't Say Gay/Forced Outing,1/19/2023,Referred to Committee on Education,High,,https://legiscan.com/SC/bill/S0424/2023,"Brian Adams, Rex Rice, Lawrence Grooms, Thomas Davis",,"S 2023-01-19 Introduced and read first time, S 2023-01-19 Referred to Committee on Education",,0dc9999d5e7d4ce04006705bbe49c835,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,H3728,Transparency and Integrity in Education Act,Don't Say Gay/Forced Outing,2/9/2023,Referred to Committee on Education,High,,https://legiscan.com/SC/bill/H3728/2023,"Raye Felder, Adam Morgan, Matthew Leber, Roy Magnuson, Patrick Haddon, Rob Harris, Bill Taylor, Stewart Jones, Kathy Landing, John Mccravy, Phillip Lowe, Wallace Jordan, Jeffrey Bradley, William Herbkersman, Bruce Bannister, Weston Newton, Jason Elliott, Bobby Cox, Mark Willis, William Hewitt, John West, Steven Long, James Burns, Alan Morgan","Hearing 2023-01-24 00:00 Blatt Room 433, Hearing 2023-01-24 00:00 Blatt Room 110, Hearing 2023-01-31 00:00 Blatt Room 110, Hearing 2023-01-31 15:00 Blatt Room 110","H 2023-01-18 Introduced and read first time, H 2023-01-18 Referred to Committee on Education and Public Works, H 2023-01-24 Member(s) request name added as sponsor: Taylor, S.Jones, H 2023-02-01 Member(s) request name added as sponsor: Landing, H 2023-02-01 Committee report: Favorable with amendment Education and Public Works,  2023-02-02 Scrivener's error corrected, H 2023-02-07 Member(s) request name added as sponsor: McCravy, Lowe, Jordan, Bradley, Herbkersman, Bannister, W.Newton, Elliott, B.J.Cox, Willis, Hewitt, West, H 2023-02-07 Requests for debate-Rep, H 2023-02-08 Member(s) request name added as sponsor: Long, Burns, T.A.Morgan, H 2023-02-08 Amended, H 2023-02-08 Read second time, H 2023-02-08 Roll call Yeas-83 Nays-34, H 2023-02-09 Read third time and sent to Senate,  2023-02-09 Scrivener's error corrected, H 2023-02-09 Roll call Yeas-79 Nays-30, S 2023-02-09 Introduced and read first time, S 2023-02-09 Referred to Committee on Education",,5b5f5439e0dd899d83cd5b3f8d184cb4,,,,,,,,,,,,,,,,,,,,,,,
South Dakota,HB1080,Prohibit certain medical and surgical interventions on minor patients.,Gender Affirming Care Ban,2/14/2023,"Signed by the Governor on February 14, 2023 H.J. 290",High,,https://legiscan.com/SD/bill/HB1080/2023,"Al Novstrup, Bethany Soye, Julie Auch, Aaron Aylward, Jessica Bahmuller, Jim Bolin, Byron Callies, Fred Deutsch, Julie Frye-Mueller, Randy Gross, Jon Hansen, Brent Hoffman, Kevin Jensen, Phil Jensen, Chris Karr, Ben Krohmer, David Kull, Trish Ladner, Karla Lems, Elizabeth May, John Mills, Scott Moore, Tina Mulally, Scott Odenbach, Ernie Otten, Marty Overweg, Carl Perry, Sue Lucas-Peterson, Neal Pinnow, Tom Pischke, Tony Randolph, Rebecca Reimer, Brandei Schaefbauer, John Sjaarda, Jim Stalzer, John Wiik, Larry Zikmund","Hearing 2023-01-31 00:00 , Hearing 2023-02-08 00:00 ","H 2023-01-17 First read in House and referred to House Health and Human Services H.J. 44, H 2023-01-31 Scheduled for hearing, H 2023-01-31 Health and Human Services Motion to amend, Passed H.J. 1 Amendment 1080A, H 2023-01-31 Health and Human Services Do Pass Amended, Passed, YEAS 11, NAYS 2. H.J. 1, H 2023-02-02 House of Representatives Do Pass, Passed, YEAS 60, NAYS 10. H.J. 213, S 2023-02-03 First read in Senate and referred to Senate Health and Human Services S.J. 192, S 2023-02-08 Scheduled for hearing, S 2023-02-08 Health and Human Services Do Pass, Passed, YEAS 4, NAYS 2. S.J. 2, S 2023-02-09 Senate Do Pass Amended, Passed, YEAS 30, NAYS 4. S.J. 238, S 2023-02-13 Signed by the President S.J. 244, H 2023-02-13 Delivered to the Governor on February 13, 2023 H.J. 287, H 2023-02-13 Signed by the Speaker H.J. 287, H 2023-02-14 Signed by the Governor on February 14, 2023 H.J. 290",Signed,39e872fb7e44b687a5c1d5318b6193fe,,,,,,,,,,,,,,,,,,,,,,,
South Dakota,HB1116,Prohibit the use of state resources in hosting lewd or lascivious content.,Drag Ban,2/28/2023,Scheduled for hearing,High,,https://legiscan.com/SD/bill/HB1116/2023,"Chris Karr, Al Novstrup, Julie Auch, Aaron Aylward, Fred Deutsch, Julie Frye-Mueller, Randy Gross, Jon Hansen, Brent Hoffman, Kevin Jensen, Phil Jensen, Ben Krohmer, Karla Lems, Elizabeth May, Jim Mehlhaff, John Mills, Scott Moore, Tina Mulally, Brian Mulder, Scott Odenbach, Marty Overweg, Carl Perry, Tom Pischke, Tony Randolph, Brandei Schaefbauer, William Shorma, John Sjaarda, Bethany Soye","Hearing 2023-02-13 00:00 , Hearing 2023-02-28 00:00 ","H 2023-01-24 First read in House and referred to House State Affairs H.J. 96, H 2023-02-13 Scheduled for hearing H.J. 1, H 2023-02-13 State Affairs Motion to amend, Passed Amendment 1116B, H 2023-02-13 State Affairs Do Pass Amended, Passed, YEAS 11, NAYS 1., H 2023-02-15 House of Representatives Do Pass Amended, Passed, YEAS 60, NAYS 10. H.J. 308, S 2023-02-16 First read in Senate and referred to Senate Education S.J. 292, S 2023-02-28 Scheduled for hearing, S 2023-02-28 Scheduled for hearing",Pass One Chamber,d559f0fa2caea919355460dc9e8200e3,,,,,,,,,,,,,,,,,,,,,,,
South Dakota,HB1125,Expand provisions regarding the protection of minors from certain exhibitions.,Drag Ban,2/13/2023,"State Affairs Tabled, Passed, YEAS 7, NAYS 5.",High,,https://legiscan.com/SD/bill/HB1125/2023,"Scott Odenbach, Tom Pischke, Julie Auch, Aaron Aylward, Arch Beal, Fred Deutsch, Julie Frye-Mueller, Randy Gross, Jon Hansen, Brent Hoffman, Kevin Jensen, Phil Jensen, Chris Karr, Ben Krohmer, Karla Lems, Elizabeth May, Jim Mehlhaff, John Mills, Scott Moore, Tina Mulally, Marty Overweg, Carl Perry, Tony Randolph, John Sjaarda, Bethany Soye, Jim Stalzer",Hearing 2023-02-13 00:00 ,"H 2023-01-25 First read in House and referred to House State Affairs H.J. 103, H 2023-02-13 Scheduled for hearing H.J. 1, H 2023-02-13 State Affairs Do Pass, Failed, YEAS 6, NAYS 6., H 2023-02-13 State Affairs Tabled, Passed, YEAS 7, NAYS 5.",failed,7d72c8d961790d310459f10955483dd1,,,,,,,,,,,,,,,,,,,,,,,
